septum position,elongation rate (1/hour),initiation size per ori (micron),tau_cyc (minute),B period (minute),C period (minute),D period (minute),division size (micron),newborn size (micron),generation time (minute),added size (micron),cell width (micron),cell ID,daughter ID
0.5376,0.2354,1.9541,140,14,70,70,3.5156,1.9512,154,1.5645,0.6002,12106100,12106122
0.4885,0.19,2.0312,168,28,105,63,3.5938,1.8896,196,1.7041,0.5898,12106122,12106150
0.5249,0.2182,1.8891,161,28,105,56,3.5996,1.7559,189,1.8438,0.5898,12106150,12106177
0.4712,0.2683,1.7743,140,28,77,63,3.4609,1.6904,168,1.7705,0.609,12114047,12114071
0.4902,0.2277,1.7205,175,28,119,56,3.3184,1.5654,203,1.7529,0.6324,12135033,12135062
0.5171,0.2475,1.5763,189,189,84,105,3.166,1.626,175,1.54,0.6247,12135062,12135087
0.4746,0.2405,1.7347,154,49,77,77,3.4668,1.6367,203,1.8301,0.6068,12135087,12135116
0.4883,0.2407,2.1795,133,84,63,70,3.8105,1.6455,217,2.165,0.5822,12135116,12135147
0.52,0.288,1.9886,119,21,70,49,3.6582,1.8613,140,1.7969,0.5567,12135147,12135167
0.4578,0.2625,2.1612,126,49,63,63,3.9844,1.9033,175,2.0811,0.5219,12135167,12135192
0.4565,0.1968,1.6605,231,161,112,119,3.1465,1.4961,224,1.6504,0.6571,12143067,12143099
0.488,0.2451,1.5072,168,28,98,70,3.1973,1.4355,196,1.7617,0.6191,12143099,12143127
0.4387,0.3517,1.7103,112,21,56,56,2.9785,1.5596,133,1.4189,0.6064,12143127,12143146
0.5166,0.2012,1.8952,203,84,112,91,3.5312,1.3066,287,2.2246,0.5856,12143146,12143187
0.5029,0.2858,1.886,140,154,77,63,3.5293,1.9541,126,1.5752,0.6017,12150046,12150064
0.4927,0.3184,1.628,126,112,70,56,3.1699,1.7744,112,1.3955,0.5975,12150064,12150080
0.5073,0.2506,1.8555,168,252,63,105,3.7148,2.3477,119,1.3672,0.6642,12157062,12157079
0.5195,0.2721,1.691,133,98,63,70,3.1387,1.8848,112,1.2539,0.6724,12157079,12157095
0.5049,0.2703,1.9673,140,70,56,84,4.1719,1.6299,210,2.542,0.6629,12157095,12157125
0.5264,0.3617,1.7601,126,182,70,56,3.5801,2.1055,98,1.4746,0.6223,12157125,12157139
0.4702,0.3581,1.6575,112,84,70,42,3.3203,1.8848,98,1.4355,0.5978,12157139,12157153
0.4607,0.3195,1.886,112,35,77,35,3.2734,1.5615,147,1.7119,0.5918,12157153,12157174
0.5171,0.2182,1.9602,182,56,112,70,3.8066,1.7012,238,2.1055,0.6187,12165050,12165084
0.4893,0.1948,2.2892,161,56,98,63,3.9961,1.9668,217,2.0293,0.6122,12165084,12165115
0.4814,0.3134,1.8921,112,203,63,49,3.3848,1.9541,98,1.4307,0.5708,12165115,12165129
0.4536,0.2723,2.016,154,63,56,98,4.1641,1.6299,217,2.5342,0.5625,12165129,12165160
0.4912,0.1835,2.145,189,7,91,98,3.8398,2.0801,196,1.7598,0.6944,12194048,12194076
0.5078,0.1479,2.0881,287,105,119,168,4.1016,1.6367,392,2.4648,0.646,12230034,12230090
0.5308,0.1982,2.1491,168,14,84,84,3.8301,2.084,182,1.7461,0.6793,12230090,12230116
0.4934,0.2412,2.0241,126,7,77,49,3.4668,2.0312,133,1.4355,0.6188,12230116,12230135
0.5088,0.206,1.7662,161,42,98,63,3.4512,1.71,203,1.7412,0.6325,12230135,12230164
0.5352,0.2371,2.1491,140,28,63,77,3.7852,1.96,168,1.8252,0.6248,12245056,12245080
0.5327,0.2653,2.0841,133,21,70,63,3.7812,2.0234,154,1.7578,0.6098,12245080,12245102
0.522,0.1805,2.3441,196,49,112,84,4.1172,2.0156,245,2.1016,0.6085,12245102,12245137
0.5112,0.2112,2.3075,168,21,84,84,4.1992,2.1484,189,2.0508,0.6288,12245137,12245164
0.5166,0.0718,2.0962,700,35,245,455,5.5898,1.8857,735,3.7041,0.698,13033061,13033166
0.5063,0.2243,2.0841,175,651,70,105,3.9863,2.8867,91,1.0996,0.6764,13033166,13033179
0.5068,0.126,1.8383,378,14,119,259,4.3789,1.8213,392,2.5576,0.6834,13048060,13048116
0.501,0.1181,1.8535,399,308,182,217,4.3008,2.2188,315,2.082,0.6718,13048116,13048161
0.5078,0.3125,1.6981,175,252,84,91,3.8398,2.1543,112,1.6855,0.6655,13048161,13048177
0.4875,0.2938,1.758,133,91,63,70,3.2109,1.9512,112,1.2598,0.6485,13048177,13048193
0.5488,0.231,1.7601,154,28,98,56,3.3262,1.6914,182,1.6348,0.6612,13070121,13070147
0.5093,0.2848,1.8302,119,28,70,49,3.4844,1.8242,147,1.6602,0.652,13070147,13070168
0.5415,0.3055,1.6575,112,21,70,42,3.2617,1.7744,133,1.4873,0.6102,13070168,13070187
0.5469,0.2308,1.693,154,77,70,84,3.3281,2.2832,98,1.0449,0.6532,13092039,13092053
0.5757,0.207,2.0962,182,63,91,91,3.8438,1.8203,245,2.0234,0.6392,13092053,13092088
0.5352,0.1988,1.887,175,238,63,112,3.6445,2.2129,168,1.4316,0.6173,13092088,13092112
0.5327,0.2013,2.2973,147,84,91,56,4.043,1.9502,231,2.0928,0.5951,13092112,13092145
0.5117,0.2247,2.4192,133,42,56,77,4.1328,2.1543,175,1.9785,0.596,13092145,13092170
0.5127,0.1898,2.4842,189,56,112,77,4.8203,2.1172,245,2.7031,0.5767,13092170,13092205
0.5537,0.1664,1.7601,280,21,98,182,3.998,1.8213,301,2.1768,0.7015,13106061,13106104
0.5435,0.1562,1.6605,252,252,98,154,3.7266,2.2129,203,1.5137,0.6979,13106104,13106133
0.5576,0.1636,1.8383,203,21,105,98,3.3809,2.0234,224,1.3574,0.6761,13106133,13106165
0.5405,0.1707,2.0881,196,49,105,91,3.6074,1.8848,245,1.7227,0.6581,13106165,13106200
0.4861,0.2006,1.9124,140,70,84,56,3.4805,1.7559,210,1.7246,0.6785,13114046,13114076
0.4985,0.2368,1.9764,133,63,84,49,3.5215,1.6914,196,1.8301,0.6259,13114076,13114104
0.5112,0.1779,2.0881,175,35,91,84,3.3281,1.8301,210,1.498,0.7396,13121056,13121086
0.5181,0.1771,1.8383,224,49,126,98,3.5703,1.7012,273,1.8691,0.7615,13121086,13121125
0.5249,0.1814,2.1491,168,70,77,91,3.7344,1.8486,238,1.8857,0.7574,13121125,13121159
0.5259,0.2178,2.0241,161,14,84,77,3.6055,1.96,175,1.6455,0.7331,13121159,13121184
0.4897,0.1967,1.887,168,105,70,98,3.4609,2.3418,112,1.1191,0.7164,13143120,13143136
0.5654,0.1999,2.1166,140,77,84,56,3.4512,1.6953,217,1.7559,0.6928,13143136,13143167
0.5166,0.2015,2.4903,154,77,98,56,4.043,1.9512,231,2.0918,0.6827,13143167,13143200
0.491,0.2268,1.8383,168,14,98,70,3.5762,1.7559,182,1.8203,0.6159,13157049,13157075
0.5366,0.0925,2.2831,378,35,231,147,4.5078,2.0156,413,2.4922,0.7501,13172045,13172104
0.4915,0.1542,1.8251,217,350,84,133,3.5801,2.4199,154,1.1602,0.7421,13172104,13172126
0.5366,0.1487,2.0241,224,56,112,112,3.5195,1.7598,280,1.7598,0.768,13172126,13172166
0.5239,0.1558,2.4192,161,105,91,70,4.0977,1.8896,266,2.208,0.7582,13172166,13172204
0.5044,0.1537,1.8891,322,98,147,175,4.5547,1.5811,420,2.9736,0.663,13194103,13194163
0.5054,0.2133,2.0516,189,378,98,91,3.8105,2.2988,147,1.5117,0.6536,13194163,13194184
0.5039,0.2361,2.08,140,35,63,77,3.623,1.7852,175,1.8379,0.6303,13201080,13201105
0.52,0.2081,2.2344,126,56,91,35,3.5195,1.8242,182,1.6953,0.5922,13201105,13201131
0.4351,0.2536,1.691,161,7,77,84,3.1406,1.6914,168,1.4492,0.6805,13209051,13209075
0.4985,0.1959,1.7012,182,112,105,77,3.3926,1.3662,294,2.0264,0.673,13209075,13209117
0.5195,0.2733,1.6951,133,21,84,49,3.1387,1.6914,154,1.4473,0.6483,13209117,13209139
0.491,0.2365,2.1612,119,84,84,35,3.5957,1.6299,203,1.9658,0.6206,13209139,13209168
0.521,0.181,2.2791,168,91,105,63,3.8848,1.7656,259,2.1191,0.6298,13209168,13209205
0.4744,0.2694,2.3075,161,0,56,105,4.9805,2.3086,161,2.6719,0.7572,13245152,13245175
0.5225,0.2506,2.0495,168,133,56,112,4.5625,2.3633,140,2.1992,0.7784,13245175,13245195
0.5396,0.21,2.1044,147,35,77,70,3.5273,1.8213,182,1.7061,0.6512,14019048,14019074
0.4895,0.2165,2.3481,154,91,91,63,4.25,1.9033,245,2.3467,0.6311,14019074,14019109
0.5425,0.2264,2.08,147,0,91,56,3.5977,2.0801,147,1.5176,0.6209,14019109,14019130
0.5298,0.284,2.0312,119,21,70,49,3.6895,1.9512,140,1.7383,0.609,14019130,14019150
0.5503,0.186,1.9673,203,14,147,56,3.7832,1.9541,217,1.8291,0.5847,14019150,14019181
0.5649,0.1441,2.1612,217,77,105,112,3.9121,2.0234,294,1.8887,0.651,14041043,14041085
0.5488,0.1501,1.82,175,280,98,77,3.3184,2.2109,161,1.1074,0.5736,14041085,14041108
0.5479,0.1346,2.4091,196,154,105,91,4.0508,1.8213,350,2.2295,0.6032,14041108,14041158
0.5103,0.299,1.6585,154,49,56,98,3.4609,1.96,119,1.501,0.7042,14063015,14063032
0.4905,0.1549,1.9673,196,56,98,98,3.4453,1.8848,252,1.5605,0.6506,14084041,14084077
0.52,0.1459,1.9541,308,119,210,98,4.2539,1.6904,427,2.5635,0.618,14084077,14084138
0.4353,0.1205,2.0485,315,420,182,133,4.4883,2.2109,308,2.2773,0.6169,14084138,14084182
0.5215,0.2428,1.7276,175,245,77,98,3.1367,1.9541,112,1.1826,0.6161,14084182,14084198
0.5293,0.2492,1.693,161,91,77,84,3.457,2.0156,133,1.4414,0.6436,14092084,14092103
0.5186,0.2481,2.0241,133,21,84,49,3.5195,1.9512,154,1.5684,0.5844,14121048,14121070
0.4941,0.1662,2.4131,203,77,140,63,4.2422,1.8242,280,2.418,0.5729,14121070,14121110
0.5396,0.221,2.1145,168,273,84,84,3.7363,2.0957,161,1.6406,0.5826,14121110,14121133
0.5615,0.1195,2.4192,301,147,196,105,4.6523,2.0156,448,2.6367,0.5921,14121133,14121197
0.5176,0.1277,2.1612,217,112,126,91,3.7754,1.8203,329,1.9551,0.6989,14128038,14128085
0.5093,0.2349,1.756,154,315,70,84,3.3223,1.9541,140,1.3682,0.6709,14128085,14128105
0.5425,0.2047,2.2831,168,105,91,77,4.1016,1.6914,273,2.4102,0.6602,14128105,14128144
0.5083,0.2477,2.3441,126,14,77,49,3.9668,2.2246,140,1.7422,0.6248,14128144,14128164
0.5,0.2526,2.4842,133,49,91,42,4.1602,1.9512,182,2.209,0.6369,14150037,14150063
0.5151,0.2442,2.1612,140,7,70,70,3.793,2.0801,147,1.7129,0.6483,14150063,14150084
0.4841,0.1371,1.9835,280,483,126,154,4.1641,2.3633,217,1.8008,0.7051,14172096,14172127
0.4341,0.2669,1.7905,168,175,70,98,3.4473,2.0156,126,1.4316,0.7058,14172127,14172145
0.5029,0.2569,1.693,154,119,91,63,3.0176,1.4961,147,1.5215,0.7043,14172145,14172166
0.4885,0.2242,1.9388,126,77,70,56,3.3262,1.5176,203,1.8086,0.6713,14172166,14172195
0.4514,0.2175,1.8302,168,28,105,63,3.4551,1.8613,196,1.5938,0.6447,14187036,14187064
0.4597,0.266,1.8891,119,49,70,49,3.3281,1.5596,168,1.7686,0.6289,14187064,14187088
0.5254,0.1852,1.7743,217,42,133,84,3.6895,1.5303,259,2.1592,0.628,14194038,14194075
0.5386,0.3175,1.496,119,210,56,63,2.8184,1.9395,70,0.8789,0.6306,14194075,14194085
0.4851,0.2111,1.8251,126,91,84,42,3.0938,1.5176,217,1.5762,0.6012,14194085,14194116
0.5015,0.1888,2.08,119,126,77,42,3.2637,1.501,245,1.7627,0.6078,14194116,14194151
0.47,0.3117,1.4655,168,175,56,112,3.332,1.6914,133,1.6406,0.7312,14201179,14201198
0.5122,0.1805,1.9124,210,28,119,91,3.6875,1.7598,238,1.9277,0.6522,14223085,14223119
0.4346,0.1963,1.495,252,77,84,168,3.1562,1.7979,175,1.3584,0.7758,14230091,14230116
0.5146,0.2228,2.2892,119,105,77,42,3.9219,1.7598,224,2.1621,0.6862,14245055,14245087
0.5239,0.2143,2.2344,154,28,105,49,3.9707,2.0195,182,1.9512,0.6575,14245087,14245113
0.5137,0.2082,2.1694,147,21,84,63,3.8008,2.0801,168,1.7207,0.6749,14245113,14245137
0.4639,0.1909,2.2141,154,35,84,70,3.6465,1.9512,189,1.6953,0.6943,14245137,14245164
0.5488,0.2471,1.9033,147,42,70,77,3.6035,1.7549,189,1.8486,0.6641,15026038,15026065
0.4905,0.2265,2.1612,140,14,98,42,3.8457,1.9766,154,1.8691,0.668,15026065,15026087
0.5156,0.1685,2.0191,259,511,91,168,3.9102,2.8633,119,1.0469,0.6588,15048127,15048144
0.5342,0.1415,1.9541,280,105,133,147,3.7793,2.0156,266,1.7637,0.6258,15048144,15048182
0.4685,0.2546,1.7743,147,35,91,56,3.2383,1.5654,182,1.6729,0.6872,15055085,15055111
0.5454,0.1415,2.4091,231,77,119,112,4.1719,2.084,308,2.0879,0.7302,15070030,15070074
0.5347,0.0912,2.275,392,0,189,203,4.5039,2.2754,392,2.2285,0.738,15070074,15070130
0.5322,0.2253,2.0475,168,364,84,84,4.0312,2.4082,140,1.623,0.7246,15070130,15070150
0.5122,0.3073,1.6951,140,105,70,70,3.6875,2.1465,105,1.541,0.7225,15070150,15070165
0.4873,0.1784,1.7845,189,70,119,70,3.334,1.5176,259,1.8164,0.6421,15099103,15099140
0.4895,0.2668,1.7012,140,28,84,56,3.3203,1.625,168,1.6953,0.6123,15099140,15099164
0.5122,0.1199,1.9835,616,406,273,343,5.2031,3.002,266,2.2012,0.633,15113136,15113174
0.5068,0.2503,1.9195,252,105,126,126,3.8574,2.6641,91,1.1934,0.6153,15113174,15113187
0.4983,0.265,1.6301,168,35,63,105,3.2637,2.0801,98,1.1836,0.6739,15121126,15121140
0.4993,0.2431,1.626,175,0,77,98,3.2559,1.626,175,1.6299,0.6601,15121140,15121165
0.5015,0.2028,1.8952,182,42,105,77,3.6504,1.625,224,2.0254,0.6464,15121165,15121197
0.5156,0.1536,2.4192,203,49,91,112,4.168,2.1602,252,2.0078,0.6521,15128041,15128077
0.5684,0.1769,2.3725,168,35,77,91,3.8379,2.1484,203,1.6895,0.6505,15128077,15128106
0.5444,0.1671,2.1795,182,0,112,70,3.7324,2.1797,182,1.5527,0.6491,15128106,15128132
0.5386,0.1199,2.4131,224,91,112,112,4.1055,2.0312,315,2.0742,0.6491,15128132,15128177
0.5063,0.2667,1.821,140,182,63,77,3.4648,2.0156,126,1.4492,0.5977,15135049,15135067
0.5449,0.2625,2.2141,112,56,77,35,3.7148,1.7549,168,1.96,0.5529,15135067,15135091
0.522,0.2094,2.1531,203,21,105,98,4.3867,2.0234,224,2.3633,0.5725,15135091,15135123
0.5322,0.1813,1.7926,224,182,133,91,4.0312,2.2891,182,1.7422,0.57,15135123,15135149
0.5234,0.2148,2.145,140,7,70,70,3.6113,2.1465,147,1.4648,0.578,15135149,15135170
0.5244,0.1982,2.2831,161,56,119,42,3.8496,1.8896,217,1.96,0.5689,15135170,15135201
0.5073,0.1708,1.9886,196,77,77,119,3.5859,1.7559,273,1.8301,0.6048,15143037,15143076
0.5239,0.1904,2.1044,168,77,98,70,3.7246,1.8203,245,1.9043,0.6051,15143076,15143111
0.5269,0.2469,2.0312,126,28,70,56,3.582,1.9512,154,1.6309,0.5935,15143111,15143133
0.499,0.2336,2.1694,133,35,77,56,3.7988,1.8857,168,1.9131,0.5748,15143133,15143157
0.52,0.209,2.1795,168,49,119,49,3.877,1.8955,217,1.9814,0.5602,15143157,15143188
0.5073,0.2425,2.0526,140,56,70,70,3.7148,1.7559,196,1.959,0.6142,15150042,15150070
0.481,0.1938,1.8616,189,35,105,84,3.5156,1.8848,224,1.6309,0.6319,15150070,15150102
0.5146,0.2364,1.9246,133,49,70,63,3.4141,1.6914,182,1.7227,0.6309,15150102,15150128
0.478,0.3076,1.43,147,56,56,91,2.75,1.6299,105,1.1201,0.6966,15172127,15172142
0.4783,0.2875,1.5011,147,28,70,77,2.9922,1.3145,175,1.6777,0.6767,15172142,15172167
0.4792,0.2286,1.9033,175,70,91,84,3.5293,1.4316,245,2.0977,0.6462,15172167,15172202
0.4902,0.273,1.8891,140,7,77,63,3.5801,1.8857,147,1.6943,0.6593,15186061,15186082
0.4993,0.2567,2.2141,133,56,77,56,3.7852,1.7549,189,2.0303,0.6294,15186082,15186109
0.5269,0.2246,2.0962,140,49,77,63,3.6133,1.8896,189,1.7236,0.6225,15186109,15186136
0.5176,0.237,2.5492,105,70,56,49,4.0547,1.9033,175,2.1514,0.6068,15186136,15186161
0.498,0.1983,2.08,168,49,91,77,3.5332,1.7559,217,1.7773,0.6131,15194163,15194194
0.4688,0.2627,1.43,196,28,77,119,3.1895,1.8213,126,1.3682,0.6432,15201088,15201106
0.488,0.1964,1.6301,196,35,147,49,3.1973,1.4951,231,1.7021,0.6392,15201106,15201139
0.4873,0.1412,2.0841,210,119,140,70,3.9043,1.7559,329,2.1484,0.6502,15208044,15208091
0.4985,0.2453,1.9602,133,7,63,70,3.3926,1.9033,140,1.4893,0.6194,15208091,15208111
0.5063,0.2085,2.0191,196,0,119,77,3.8281,2.0195,196,1.8086,0.6128,15216062,15216090
0.4985,0.2773,1.8952,126,14,63,63,3.5586,1.9395,140,1.6191,0.6229,15216090,15216110
0.5249,0.2789,1.8302,119,21,63,56,3.2207,1.7744,140,1.4463,0.5919,15216110,15216130
0.4824,0.2589,1.7012,154,42,70,84,3.5254,1.5303,196,1.9951,0.6566,15230044,15230072
0.5117,0.2402,1.8302,154,42,77,77,3.4648,1.7012,196,1.7637,0.6563,15230072,15230100
0.4897,0.2491,1.886,140,42,91,49,3.4609,1.7744,182,1.6865,0.6631,15230100,15230126
0.4836,0.2292,2.0841,119,63,63,56,3.4023,1.5654,182,1.8369,0.6225,15230173,15230199
0.502,0.1959,1.8535,238,14,119,119,4.0469,2.6855,112,1.3613,0.677,16004132,16004148
0.5332,0.2913,1.6585,133,70,63,70,3.0684,2.0312,91,1.0371,0.6504,16004148,16004161
0.4644,0.2287,2.0962,126,84,56,70,3.6426,1.6367,210,2.0059,0.6592,16004161,16004191
0.5,0.1691,1.821,196,175,112,84,3.002,1.8301,175,1.1719,0.6793,16011045,16011070
0.5195,0.1286,1.8302,203,91,112,91,3.1387,1.501,294,1.6377,0.6595,16011070,16011112
0.4878,0.1939,1.7743,231,49,140,91,3.7344,1.6299,280,2.1045,0.6497,16011112,16011152
0.5181,0.2081,1.5925,217,245,133,84,3.5156,1.8213,189,1.6943,0.6708,16019113,16019140
0.519,0.2118,1.6006,175,168,105,70,3.1348,1.8213,154,1.3135,0.6444,16019140,16019162
0.5146,0.2411,1.8484,203,21,91,112,3.918,1.626,224,2.292,0.6324,16019162,16019194
0.5073,0.1889,2.277,259,679,77,182,4.5,2.9277,147,1.5723,0.6744,16041134,16041155
0.5044,0.201,1.7905,196,84,84,112,3.2441,2.2832,133,0.9609,0.6532,16041155,16041174
0.521,0.267,2.1612,154,35,98,56,4.6172,2.1055,189,2.5117,0.6932,16063034,16063061
0.5322,0.186,2.147,182,175,84,98,3.9141,2.4062,168,1.5078,0.6566,16063061,16063085
0.5596,0.1326,2.0881,245,21,119,126,3.7168,2.084,266,1.6328,0.6636,16063085,16063123
0.5254,0.1854,2.2892,147,42,77,70,3.8359,2.0801,189,1.7559,0.6495,16063123,16063150
0.5054,0.1707,2.4903,182,84,112,70,4.3867,2.0156,266,2.3711,0.6344,16063150,16063188
0.5439,0.1093,2.1125,210,315,168,42,6.0039,2.1484,525,3.8555,0.7104,16077012,16077087
0.5342,0.2009,1.8555,161,56,70,91,3.2852,2.4082,98,0.877,0.67,16077104,16077118
0.4695,0.215,1.69,196,7,84,112,3.1875,1.6904,203,1.4971,0.6796,16121052,16121081
0.5,0.2261,1.9541,175,70,105,70,3.7793,1.4961,245,2.2832,0.6599,16121081,16121116
0.5171,0.1776,2.0841,182,56,112,70,3.7715,1.8896,238,1.8818,0.6514,16121116,16121150
0.4905,0.2001,1.756,238,665,77,161,3.5801,2.1602,147,1.4199,0.6885,16128157,16128178
0.5137,0.2063,1.9764,189,70,105,84,3.9316,1.6914,259,2.2402,0.597,16150027,16150064
0.4788,0.2029,2.1531,140,42,105,35,3.5703,2.0195,182,1.5508,0.5923,16150064,16150090
0.5215,0.1206,2.2892,315,28,175,140,4.625,2.1543,343,2.4707,0.6071,16165043,16165092
0.5444,0.1818,1.887,196,280,119,77,3.5918,2.4121,133,1.1797,0.6065,16165092,16165111
0.4802,0.2025,1.8555,203,196,91,112,3.3867,1.8203,196,1.5664,0.6591,16172058,16172086
0.4783,0.2148,1.7845,168,35,98,70,3.4004,1.626,203,1.7744,0.6438,16172086,16172115
0.5112,0.2626,1.6585,161,196,98,63,3.1895,1.626,154,1.5635,0.6209,16172115,16172137
0.4995,0.2511,1.7601,168,28,112,56,3.5156,1.6299,196,1.8857,0.5924,16172137,16172165
0.4912,0.1877,2.0241,196,42,133,63,3.8398,1.7559,238,2.084,0.5773,16172165,16172199
0.5166,0.2181,2.2141,161,21,84,77,3.7754,1.9033,182,1.8721,0.6512,16187029,16187055
0.4768,0.2023,2.2141,154,56,91,63,3.8262,1.9512,210,1.875,0.6668,16187055,16187085
0.4978,0.2729,1.7885,147,196,70,77,3.4043,1.8242,133,1.5801,0.6491,16187085,16187104
0.4802,0.2473,1.8952,133,42,70,63,3.3867,1.6953,175,1.6914,0.6051,16187104,16187129
0.5112,0.2482,1.9673,119,49,77,42,3.2012,1.626,168,1.5752,0.5891,16187129,16187153
0.4897,0.2647,1.8302,119,49,84,35,3.3223,1.6367,168,1.6855,0.5742,16187153,16187177
0.4646,0.2277,2.0841,154,56,77,77,3.7812,1.7598,210,2.0215,0.6523,16216042,16216072
0.4624,0.1058,1.6362,434,266,203,231,3.9355,2.0195,371,1.916,0.736,16245068,16245121
0.4434,0.2624,1.5935,182,308,63,119,3.2773,1.8203,119,1.457,0.7085,16245121,16245138
0.469,0.2992,1.4036,154,98,84,70,2.8262,1.4531,133,1.373,0.6817,16245138,16245157
0.4968,0.1862,1.7205,168,98,98,70,3.1426,1.3262,266,1.8164,0.664,16245157,16245195
0.5088,0.2093,1.9033,147,7,70,77,3.332,1.96,154,1.3721,0.6826,17027045,17027067
0.5547,0.2332,2.0312,133,84,84,49,3.5156,1.6953,217,1.8203,0.6674,17027067,17027098
0.5,0.2395,1.9033,154,28,84,70,3.7715,1.9502,182,1.8213,0.6281,17027098,17027124
0.5176,0.2643,1.8952,133,42,77,56,3.6406,1.7656,175,1.875,0.7012,17048032,17048057
0.4912,0.2253,1.951,154,28,84,70,3.5625,1.8848,182,1.6777,0.6749,17048057,17048083
0.52,0.243,1.8891,133,63,77,56,3.2598,1.75,196,1.5098,0.6198,17048083,17048111
0.5698,0.1869,2.0312,175,84,126,49,3.6523,1.6953,259,1.957,0.6255,17048111,17048148
0.5386,0.2351,1.7905,147,252,63,84,3.3809,2.0801,140,1.3008,0.6346,17048148,17048168
0.4988,0.1676,2.3623,196,49,119,77,4.4766,2.084,245,2.3926,0.6602,17063175,17063210
0.5435,0.2444,1.9033,147,21,77,70,3.5859,2.0801,168,1.5059,0.7244,17078064,17078088
0.499,0.2153,1.7905,161,322,77,84,3.2676,2.0156,140,1.252,0.6527,17085051,17085071
0.4998,0.2458,1.9124,140,56,77,63,3.5332,1.6299,196,1.9033,0.6186,17085071,17085099
0.5005,0.1737,1.8952,196,42,119,77,3.6465,1.5654,238,2.0811,0.6855,17092046,17092080
0.4688,0.2684,1.6981,140,231,63,77,3.3398,1.8242,133,1.5156,0.6494,17092080,17092099
0.4663,0.2875,1.6951,147,49,70,77,3.6348,1.5654,196,2.0693,0.657,17092099,17092127
0.4812,0.2206,1.9764,175,14,56,119,3.9551,1.8486,189,2.1064,0.6748,17114050,17114077
0.5303,0.139,1.9673,371,56,175,196,5.1484,1.8213,427,3.3271,0.6481,17121045,17121106
0.5503,0.1704,2.0962,196,63,105,91,3.7832,1.9541,259,1.8291,0.6221,17136038,17136075
0.5303,0.1865,2.3542,154,70,98,56,3.9375,2.0801,224,1.8574,0.613,17136075,17136107
0.5166,0.2106,2.3623,140,42,84,56,3.9023,2.0898,182,1.8125,0.538,17136107,17136133
0.5596,0.2684,2.0962,119,14,77,42,3.3984,2.0156,133,1.3828,0.5468,17136133,17136152
0.5063,0.2257,2.1044,217,42,84,133,5.0117,1.9033,259,3.1084,0.5322,17136152,17136189
0.5083,0.274,1.628,182,448,70,112,3.3281,2.2832,84,1.0449,0.7224,17187132,17187144
0.4617,0.2676,1.6575,168,70,98,70,3.3809,1.6914,154,1.6895,0.6524,17187144,17187166
0.4783,0.3367,1.561,105,0,63,42,2.8672,1.5615,105,1.3057,0.6376,17187166,17187181
0.4736,0.1659,2.1491,175,63,77,98,3.707,2.0156,238,1.6914,0.6857,17194060,17194094
0.5063,0.251,1.755,168,0,98,70,3.4648,1.7549,168,1.71,0.6748,17194094,17194118
0.5176,0.2636,1.69,161,161,70,91,3.3926,1.7549,154,1.6377,0.6603,17194118,17194140
0.521,0.2108,1.9033,147,42,84,63,3.2676,1.7559,189,1.5117,0.6609,17194140,17194167
0.4846,0.2724,1.8251,238,413,105,133,4.293,2.6016,112,1.6914,0.7137,17209082,17209098
0.4976,0.2782,1.56,182,56,77,105,3.5312,2.0801,126,1.4512,0.6845,17209098,17209116
0.5684,0.3107,1.7337,140,119,91,49,3.6133,1.7559,133,1.8574,0.6947,17209116,17209135
0.4907,0.2341,2.0841,126,56,63,63,3.4844,2.0527,182,1.4316,0.6133,17209135,17209161
0.4707,0.1915,1.9033,245,63,133,112,4.5898,1.626,308,2.9639,0.677,17216038,17216082
0.5015,0.3149,1.8555,140,266,56,84,3.6523,2.1602,98,1.4922,0.5987,17216082,17216096
0.4578,0.2637,2.1612,105,49,70,35,3.5957,1.8301,154,1.7656,0.5867,17216096,17216118
0.5054,0.2471,2.0841,147,63,63,84,3.8672,1.6455,210,2.2217,0.6829,17216118,17216148
0.5278,0.3203,1.9541,119,7,56,63,3.5801,1.9541,126,1.626,0.6495,17216148,17216166
0.5195,0.2508,2.4903,119,70,63,56,4.4062,1.8896,189,2.5166,0.6238,17216166,17216193
0.479,0.2655,1.7601,119,28,70,49,3.1211,1.5654,147,1.5557,0.6705,17231042,17231063
0.4697,0.2317,1.7103,147,49,77,70,3.1855,1.4951,196,1.6904,0.658,17231063,17231091
0.5137,0.137,2.1531,273,14,161,112,4.4297,2.1465,287,2.2832,0.6468,17238035,17238076
0.4983,0.2218,1.8952,154,14,84,70,3.1328,1.7549,168,1.3779,0.6694,17245022,17245046
0.4473,0.1726,1.756,224,42,147,77,3.5352,1.5615,266,1.9736,0.6854,17245046,17245084
0.4802,0.2315,1.7225,175,259,91,84,3.125,1.5811,168,1.5439,0.681,17245084,17245108
0.467,0.2454,1.5651,147,14,63,84,2.9375,1.501,161,1.4365,0.6812,17245108,17245131
0.4592,0.2399,1.7662,154,70,112,42,3.4004,1.3711,224,2.0293,0.621,17245131,17245163
0.5444,0.3319,1.8952,91,35,70,21,3.1406,1.5615,126,1.5791,0.6307,17245163,17245181
0.5547,0.2488,1.4635,182,84,77,105,3.0488,1.6953,140,1.3535,0.7559,18027021,18027041
0.5176,0.1811,1.6453,287,14,112,175,3.7754,1.6914,301,2.084,0.7101,18027041,18027084
0.5073,0.1739,1.8952,231,21,49,182,3.9766,1.9541,252,2.0225,0.7049,18027084,18027120
