,exp_type,experiment,frac_gene,gene,trial
38998,R-lim,NCM3722_Glc_Cm8,0.002276521475185916,nuoC,2.0
38999,R-lim,NCM3722_Glc_Cm8,7.588404917286387e-05,nuoE,2.0
39000,R-lim,NCM3722_Glc_Cm8,0.0003794202458643193,nuoF,2.0
39001,R-lim,NCM3722_Glc_Cm8,0.0012141447867658219,nuoG,2.0
39002,R-lim,NCM3722_Glc_Cm8,7.588404917286387e-05,nuoI,2.0
39003,R-lim,NCM3722_Glc_Cm8,0.003263014114433146,nusA,2.0
39004,R-lim,NCM3722_Glc_Cm8,0.00015176809834572774,nusB,2.0
39005,R-lim,NCM3722_Glc_Cm8,0.0017453331309758688,nusG,2.0
39006,R-lim,NCM3722_Glc_Cm8,0.0009106085900743664,obg,2.0
39007,R-lim,NCM3722_Glc_Cm8,0.01411443314615268,ompA,2.0
39008,R-lim,NCM3722_Glc_Cm8,0.0030353619669145544,ompC,2.0
39009,R-lim,NCM3722_Glc_Cm8,0.005084231294581879,ompF,2.0
39010,R-lim,NCM3722_Glc_Cm8,7.588404917286387e-05,ompR,2.0
39011,R-lim,NCM3722_Glc_Cm8,0.0026559417210502353,ompT,2.0
39012,R-lim,NCM3722_Glc_Cm8,0.0018971012293215966,ompX,2.0
39013,R-lim,NCM3722_Glc_Cm8,0.0004553042950371832,oppA,2.0
39014,R-lim,NCM3722_Glc_Cm8,0.0006829564425557748,oxaA,2.0
39015,R-lim,NCM3722_Glc_Cm8,0.0002276521475185916,oxyR,2.0
39016,R-lim,NCM3722_Glc_Cm8,0.0018212171801487327,pal,2.0
39017,R-lim,NCM3722_Glc_Cm8,0.0003794202458643193,panB,2.0
39018,R-lim,NCM3722_Glc_Cm8,0.000531188344210047,panC,2.0
39019,R-lim,NCM3722_Glc_Cm8,0.00030353619669145547,panD,2.0
39020,R-lim,NCM3722_Glc_Cm8,0.00015176809834572774,parC,2.0
39021,R-lim,NCM3722_Glc_Cm8,0.0002276521475185916,pckA,2.0
39022,R-lim,NCM3722_Glc_Cm8,0.000531188344210047,pcnB,2.0
39023,R-lim,NCM3722_Glc_Cm8,0.00015176809834572774,pdxB,2.0
39024,R-lim,NCM3722_Glc_Cm8,7.588404917286387e-05,pdxH,2.0
39025,R-lim,NCM3722_Glc_Cm8,0.00015176809834572774,pdxJ,2.0
39026,R-lim,NCM3722_Glc_Cm8,0.0002276521475185916,pepA,2.0
39027,R-lim,NCM3722_Glc_Cm8,0.001062376688420094,pepB,2.0
39028,R-lim,NCM3722_Glc_Cm8,0.0004553042950371832,pepD,2.0
39029,R-lim,NCM3722_Glc_Cm8,0.00030353619669145547,pepN,2.0
39030,R-lim,NCM3722_Glc_Cm8,0.0002276521475185916,pepQ,2.0
39031,R-lim,NCM3722_Glc_Cm8,0.0004553042950371832,pfkA,2.0
39032,R-lim,NCM3722_Glc_Cm8,0.0017453331309758688,pflB,2.0
39033,R-lim,NCM3722_Glc_Cm8,0.0004553042950371832,pgi,2.0
39034,R-lim,NCM3722_Glc_Cm8,0.0030353619669145544,pgk,2.0
39035,R-lim,NCM3722_Glc_Cm8,0.0002276521475185916,pgm,2.0
39036,R-lim,NCM3722_Glc_Cm8,0.00030353619669145547,pheA,2.0
39037,R-lim,NCM3722_Glc_Cm8,0.0004553042950371832,pheS,2.0
39038,R-lim,NCM3722_Glc_Cm8,0.0012900288359386856,pheT,2.0
39039,R-lim,NCM3722_Glc_Cm8,7.588404917286387e-05,phoP,2.0
39040,R-lim,NCM3722_Glc_Cm8,7.588404917286387e-05,pifA,2.0
39041,R-lim,NCM3722_Glc_Cm8,0.00030353619669145547,pifC,2.0
39042,R-lim,NCM3722_Glc_Cm8,0.00015176809834572774,plsB,2.0
39043,R-lim,NCM3722_Glc_Cm8,0.0006070723933829109,pmbA,2.0
39044,R-lim,NCM3722_Glc_Cm8,0.003718318409470329,pnp,2.0
39045,R-lim,NCM3722_Glc_Cm8,0.0018971012293215966,pntA,2.0
39046,R-lim,NCM3722_Glc_Cm8,0.0009106085900743664,pntB,2.0
39047,R-lim,NCM3722_Glc_Cm8,0.0002276521475185916,polA,2.0
39048,R-lim,NCM3722_Glc_Cm8,0.0002276521475185916,potA,2.0
39049,R-lim,NCM3722_Glc_Cm8,0.0002276521475185916,potD,2.0
39050,R-lim,NCM3722_Glc_Cm8,7.588404917286387e-05,potF,2.0
39051,R-lim,NCM3722_Glc_Cm8,0.001138260737592958,ppa,2.0
39052,R-lim,NCM3722_Glc_Cm8,0.0015176809834572772,ppc,2.0
39053,R-lim,NCM3722_Glc_Cm8,0.0002276521475185916,ppiB,2.0
39054,R-lim,NCM3722_Glc_Cm8,0.00030353619669145547,ppiC,2.0
39055,R-lim,NCM3722_Glc_Cm8,0.0012141447867658219,ppiD,2.0
39056,R-lim,NCM3722_Glc_Cm8,0.000531188344210047,ppsA,2.0
39057,R-lim,NCM3722_Glc_Cm8,0.00030353619669145547,prc,2.0
39058,R-lim,NCM3722_Glc_Cm8,7.588404917286387e-05,prfA,2.0
39059,R-lim,NCM3722_Glc_Cm8,0.0006829564425557748,prfB,2.0
39060,R-lim,NCM3722_Glc_Cm8,0.00030353619669145547,prfC,2.0
39061,R-lim,NCM3722_Glc_Cm8,0.0003794202458643193,prlC,2.0
39062,R-lim,NCM3722_Glc_Cm8,7.588404917286387e-05,prmA,2.0
39063,R-lim,NCM3722_Glc_Cm8,0.00015176809834572774,proA,2.0
39064,R-lim,NCM3722_Glc_Cm8,0.00015176809834572774,proC,2.0
39065,R-lim,NCM3722_Glc_Cm8,0.0013659128851115495,proQ,2.0
39066,R-lim,NCM3722_Glc_Cm8,0.0017453331309758688,proS,2.0
39067,R-lim,NCM3722_Glc_Cm8,0.002276521475185916,prs,2.0
39068,R-lim,NCM3722_Glc_Cm8,0.0012141447867658219,pspA,2.0
39069,R-lim,NCM3722_Glc_Cm8,7.588404917286387e-05,pspB,2.0
39070,R-lim,NCM3722_Glc_Cm8,7.588404917286387e-05,pstB,2.0
39071,R-lim,NCM3722_Glc_Cm8,0.0007588404917286386,pta,2.0
39072,R-lim,NCM3722_Glc_Cm8,0.0002276521475185916,pth,2.0
39073,R-lim,NCM3722_Glc_Cm8,0.0006829564425557748,ptsG,2.0
39074,R-lim,NCM3722_Glc_Cm8,0.0019729852784944606,ptsH,2.0
39075,R-lim,NCM3722_Glc_Cm8,0.0031871300652602822,ptsI,2.0
39076,R-lim,NCM3722_Glc_Cm8,7.588404917286387e-05,ptsN,2.0
39077,R-lim,NCM3722_Glc_Cm8,0.002200637426013052,purA,2.0
39078,R-lim,NCM3722_Glc_Cm8,0.0003794202458643193,purB,2.0
39079,R-lim,NCM3722_Glc_Cm8,0.0009864926392472303,purC,2.0
39080,R-lim,NCM3722_Glc_Cm8,0.0003794202458643193,purD,2.0
39081,R-lim,NCM3722_Glc_Cm8,0.0002276521475185916,purE,2.0
39082,R-lim,NCM3722_Glc_Cm8,0.0007588404917286386,purF,2.0
39083,R-lim,NCM3722_Glc_Cm8,0.001669449081803005,purH,2.0
39084,R-lim,NCM3722_Glc_Cm8,0.0018971012293215966,purL,2.0
39085,R-lim,NCM3722_Glc_Cm8,0.0007588404917286386,purM,2.0
39086,R-lim,NCM3722_Glc_Cm8,0.0002276521475185916,purN,2.0
39087,R-lim,NCM3722_Glc_Cm8,0.0009106085900743664,purR,2.0
39088,R-lim,NCM3722_Glc_Cm8,0.00030353619669145547,purT,2.0
39089,R-lim,NCM3722_Glc_Cm8,0.00030353619669145547,purU,2.0
39090,R-lim,NCM3722_Glc_Cm8,7.588404917286387e-05,putP,2.0
39091,R-lim,NCM3722_Glc_Cm8,0.000531188344210047,pykA,2.0
39092,R-lim,NCM3722_Glc_Cm8,0.0013659128851115495,pykF,2.0
39093,R-lim,NCM3722_Glc_Cm8,0.00015176809834572774,pyrC,2.0
39094,R-lim,NCM3722_Glc_Cm8,0.00030353619669145547,pyrD,2.0
39095,R-lim,NCM3722_Glc_Cm8,7.588404917286387e-05,pyrF,2.0
39096,R-lim,NCM3722_Glc_Cm8,0.0006070723933829109,pyrG,2.0
39097,R-lim,NCM3722_Glc_Cm8,7.588404917286387e-05,pyrH,2.0
39098,R-lim,NCM3722_Glc_Cm8,7.588404917286387e-05,queA,2.0
39099,R-lim,NCM3722_Glc_Cm8,7.588404917286387e-05,radA,2.0
39100,R-lim,NCM3722_Glc_Cm8,0.0006070723933829109,rbfA,2.0
39101,R-lim,NCM3722_Glc_Cm8,0.00015176809834572774,rbsA,2.0
39102,R-lim,NCM3722_Glc_Cm8,0.002124753376840188,rbsB,2.0
39103,R-lim,NCM3722_Glc_Cm8,0.00015176809834572774,rbsK,2.0
39104,R-lim,NCM3722_Glc_Cm8,0.0004553042950371832,rcsB,2.0
39105,R-lim,NCM3722_Glc_Cm8,7.588404917286387e-05,rdgB,2.0
39106,R-lim,NCM3722_Glc_Cm8,7.588404917286387e-05,recA,2.0
39107,R-lim,NCM3722_Glc_Cm8,0.0002276521475185916,rhlE,2.0
39108,R-lim,NCM3722_Glc_Cm8,0.0046289269995446955,rho,2.0
39109,R-lim,NCM3722_Glc_Cm8,7.588404917286387e-05,ribB,2.0
39110,R-lim,NCM3722_Glc_Cm8,7.588404917286387e-05,ribE,2.0
39111,R-lim,NCM3722_Glc_Cm8,0.0007588404917286386,ribH,2.0
39112,R-lim,NCM3722_Glc_Cm8,0.00015176809834572774,rimM,2.0
39113,R-lim,NCM3722_Glc_Cm8,0.0002276521475185916,rimN,2.0
39114,R-lim,NCM3722_Glc_Cm8,7.588404917286387e-05,rimO,2.0
39115,R-lim,NCM3722_Glc_Cm8,0.0003794202458643193,rlmE,2.0
39116,R-lim,NCM3722_Glc_Cm8,0.0002276521475185916,rlmI,2.0
39117,R-lim,NCM3722_Glc_Cm8,0.00030353619669145547,rlmL,2.0
39118,R-lim,NCM3722_Glc_Cm8,7.588404917286387e-05,rlmN,2.0
39119,R-lim,NCM3722_Glc_Cm8,0.00015176809834572774,rlpA,2.0
39120,R-lim,NCM3722_Glc_Cm8,7.588404917286387e-05,rluB,2.0
39121,R-lim,NCM3722_Glc_Cm8,7.588404917286387e-05,rluC,2.0
39122,R-lim,NCM3722_Glc_Cm8,7.588404917286387e-05,rluD,2.0
39123,R-lim,NCM3722_Glc_Cm8,0.001062376688420094,rnb,2.0
39124,R-lim,NCM3722_Glc_Cm8,0.00015176809834572774,rnc,2.0
39125,R-lim,NCM3722_Glc_Cm8,7.588404917286387e-05,rnd,2.0
39126,R-lim,NCM3722_Glc_Cm8,0.002200637426013052,rne,2.0
39127,R-lim,NCM3722_Glc_Cm8,7.588404917286387e-05,rnfB,2.0
39128,R-lim,NCM3722_Glc_Cm8,7.588404917286387e-05,rnfC,2.0
39129,R-lim,NCM3722_Glc_Cm8,7.588404917286387e-05,rnpA,2.0
39130,R-lim,NCM3722_Glc_Cm8,7.588404917286387e-05,rnr,2.0
39131,R-lim,NCM3722_Glc_Cm8,0.0002276521475185916,rodZ,2.0
39132,R-lim,NCM3722_Glc_Cm8,0.00015176809834572774,rpe,2.0
39133,R-lim,NCM3722_Glc_Cm8,0.00015176809834572774,rpiA,2.0
39134,R-lim,NCM3722_Glc_Cm8,0.009257853999089391,rplA,2.0
39135,R-lim,NCM3722_Glc_Cm8,0.004780695097890424,rplB,2.0
39136,R-lim,NCM3722_Glc_Cm8,0.004704811048717559,rplC,2.0
39137,R-lim,NCM3722_Glc_Cm8,0.007967825163150706,rplD,2.0
39138,R-lim,NCM3722_Glc_Cm8,0.014949157687054182,rplE,2.0
39139,R-lim,NCM3722_Glc_Cm8,0.005008347245409015,rplF,2.0
39140,R-lim,NCM3722_Glc_Cm8,0.007891941113977842,rplI,2.0
39141,R-lim,NCM3722_Glc_Cm8,0.003945970556988921,rplJ,2.0
39142,R-lim,NCM3722_Glc_Cm8,0.006450144179693428,rplK,2.0
39143,R-lim,NCM3722_Glc_Cm8,0.005084231294581879,rplL,2.0
39144,R-lim,NCM3722_Glc_Cm8,0.0030353619669145544,rplM,2.0
39145,R-lim,NCM3722_Glc_Cm8,0.004249506753680376,rplN,2.0
39146,R-lim,NCM3722_Glc_Cm8,0.006526028228866292,rplO,2.0
39147,R-lim,NCM3722_Glc_Cm8,0.002580057671877371,rplP,2.0
39148,R-lim,NCM3722_Glc_Cm8,0.002200637426013052,rplQ,2.0
39149,R-lim,NCM3722_Glc_Cm8,0.001669449081803005,rplR,2.0
39150,R-lim,NCM3722_Glc_Cm8,0.002807709819395963,rplS,2.0
39151,R-lim,NCM3722_Glc_Cm8,0.003870086507816057,rplT,2.0
39152,R-lim,NCM3722_Glc_Cm8,0.0014417969342844135,rplU,2.0
39153,R-lim,NCM3722_Glc_Cm8,0.005084231294581879,rplV,2.0
39154,R-lim,NCM3722_Glc_Cm8,0.0003794202458643193,rplW,2.0
39155,R-lim,NCM3722_Glc_Cm8,0.0036424343602974654,rplX,2.0
39156,R-lim,NCM3722_Glc_Cm8,0.005539535589619062,rplY,2.0
39157,R-lim,NCM3722_Glc_Cm8,0.002276521475185916,rpmA,2.0
39158,R-lim,NCM3722_Glc_Cm8,0.0026559417210502353,rpmB,2.0
39159,R-lim,NCM3722_Glc_Cm8,0.0020488693276673243,rpmC,2.0
39160,R-lim,NCM3722_Glc_Cm8,0.002883593868568827,rpmD,2.0
39161,R-lim,NCM3722_Glc_Cm8,0.0009864926392472303,rpmE,2.0
39162,R-lim,NCM3722_Glc_Cm8,0.0031871300652602822,rpmF,2.0
39163,R-lim,NCM3722_Glc_Cm8,0.001669449081803005,rpmG,2.0
39164,R-lim,NCM3722_Glc_Cm8,0.00015176809834572774,rpmI,2.0
39165,R-lim,NCM3722_Glc_Cm8,0.0073607527697677946,rpoA,2.0
39166,R-lim,NCM3722_Glc_Cm8,0.0073607527697677946,rpoB,2.0
39167,R-lim,NCM3722_Glc_Cm8,0.008423129458187888,rpoC,2.0
39168,R-lim,NCM3722_Glc_Cm8,0.00015176809834572774,rpoD,2.0
39169,R-lim,NCM3722_Glc_Cm8,0.001138260737592958,rpoZ,2.0
39170,R-lim,NCM3722_Glc_Cm8,0.016770374867202915,rpsA,2.0
39171,R-lim,NCM3722_Glc_Cm8,0.0063742601305205645,rpsB,2.0
39172,R-lim,NCM3722_Glc_Cm8,0.005008347245409015,rpsC,2.0
39173,R-lim,NCM3722_Glc_Cm8,0.005387767491273334,rpsD,2.0
39174,R-lim,NCM3722_Glc_Cm8,0.005008347245409015,rpsE,2.0
39175,R-lim,NCM3722_Glc_Cm8,0.005539535589619062,rpsF,2.0
39176,R-lim,NCM3722_Glc_Cm8,0.007133100622249203,rpsG,2.0
39177,R-lim,NCM3722_Glc_Cm8,0.002807709819395963,rpsH,2.0
39178,R-lim,NCM3722_Glc_Cm8,0.004704811048717559,rpsI,2.0
39179,R-lim,NCM3722_Glc_Cm8,0.006753680376384884,rpsJ,2.0
39180,R-lim,NCM3722_Glc_Cm8,0.002276521475185916,rpsK,2.0
39181,R-lim,NCM3722_Glc_Cm8,0.0009864926392472303,rpsL,2.0
39182,R-lim,NCM3722_Glc_Cm8,0.006829564425557748,rpsM,2.0
39183,R-lim,NCM3722_Glc_Cm8,0.0006070723933829109,rpsN,2.0
39184,R-lim,NCM3722_Glc_Cm8,0.0006829564425557748,rpsO,2.0
39185,R-lim,NCM3722_Glc_Cm8,0.002883593868568827,rpsP,2.0
39186,R-lim,NCM3722_Glc_Cm8,0.0018212171801487327,rpsQ,2.0
39187,R-lim,NCM3722_Glc_Cm8,0.0018212171801487327,rpsR,2.0
39188,R-lim,NCM3722_Glc_Cm8,0.001669449081803005,rpsS,2.0
39189,R-lim,NCM3722_Glc_Cm8,0.005918955835483381,rpsT,2.0
39190,R-lim,NCM3722_Glc_Cm8,0.0018971012293215966,rpsU,2.0
39191,R-lim,NCM3722_Glc_Cm8,0.0004553042950371832,rraA,2.0
39192,R-lim,NCM3722_Glc_Cm8,7.588404917286387e-05,rseP,2.0
39193,R-lim,NCM3722_Glc_Cm8,0.00015176809834572774,rsmA,2.0
39194,R-lim,NCM3722_Glc_Cm8,0.00015176809834572774,rsmC,2.0
39195,R-lim,NCM3722_Glc_Cm8,7.588404917286387e-05,rsuA,2.0
39196,R-lim,NCM3722_Glc_Cm8,0.0029594779177416907,sdhA,2.0
39197,R-lim,NCM3722_Glc_Cm8,0.0017453331309758688,sdhB,2.0
39198,R-lim,NCM3722_Glc_Cm8,0.0017453331309758688,secA,2.0
39199,R-lim,NCM3722_Glc_Cm8,0.0006829564425557748,secB,2.0
39200,R-lim,NCM3722_Glc_Cm8,0.0012141447867658219,secD,2.0
39201,R-lim,NCM3722_Glc_Cm8,7.588404917286387e-05,secG,2.0
39202,R-lim,NCM3722_Glc_Cm8,7.588404917286387e-05,secY,2.0
39203,R-lim,NCM3722_Glc_Cm8,0.002276521475185916,serA,2.0
39204,R-lim,NCM3722_Glc_Cm8,0.0031112460160874185,serC,2.0
39205,R-lim,NCM3722_Glc_Cm8,0.0007588404917286386,serS,2.0
39206,R-lim,NCM3722_Glc_Cm8,0.0002276521475185916,sfcA,2.0
39207,R-lim,NCM3722_Glc_Cm8,0.0008347245409015025,skp,2.0
39208,R-lim,NCM3722_Glc_Cm8,7.588404917286387e-05,slyA,2.0
39209,R-lim,NCM3722_Glc_Cm8,0.0012900288359386856,slyB,2.0
39210,R-lim,NCM3722_Glc_Cm8,0.0004553042950371832,slyD,2.0
39211,R-lim,NCM3722_Glc_Cm8,0.0002276521475185916,smpA,2.0
39212,R-lim,NCM3722_Glc_Cm8,0.001062376688420094,sodA,2.0
39213,R-lim,NCM3722_Glc_Cm8,0.0017453331309758688,sodB,2.0
39214,R-lim,NCM3722_Glc_Cm8,7.588404917286387e-05,sohB,2.0
39215,R-lim,NCM3722_Glc_Cm8,0.0002276521475185916,solA,2.0
39216,R-lim,NCM3722_Glc_Cm8,0.0006070723933829109,sopA,2.0
39217,R-lim,NCM3722_Glc_Cm8,0.00015176809834572774,sopB,2.0
39218,R-lim,NCM3722_Glc_Cm8,0.00030353619669145547,speA,2.0
39219,R-lim,NCM3722_Glc_Cm8,0.00030353619669145547,speD,2.0
39220,R-lim,NCM3722_Glc_Cm8,7.588404917286387e-05,speE,2.0
39221,R-lim,NCM3722_Glc_Cm8,0.000531188344210047,srmB,2.0
39222,R-lim,NCM3722_Glc_Cm8,0.0004553042950371832,ssb,2.0
39223,R-lim,NCM3722_Glc_Cm8,0.001062376688420094,sspA,2.0
39224,R-lim,NCM3722_Glc_Cm8,0.00015176809834572774,sstT,2.0
39225,R-lim,NCM3722_Glc_Cm8,0.0003794202458643193,sthA,2.0
39226,R-lim,NCM3722_Glc_Cm8,0.000531188344210047,stpA,2.0
39227,R-lim,NCM3722_Glc_Cm8,0.002580057671877371,sucA,2.0
39228,R-lim,NCM3722_Glc_Cm8,0.0012141447867658219,sucB,2.0
39229,R-lim,NCM3722_Glc_Cm8,0.0030353619669145544,sucC,2.0
39230,R-lim,NCM3722_Glc_Cm8,0.0013659128851115495,sucD,2.0
39231,R-lim,NCM3722_Glc_Cm8,0.0006070723933829109,suhB,2.0
39232,R-lim,NCM3722_Glc_Cm8,7.588404917286387e-05,surA,2.0
39233,R-lim,NCM3722_Glc_Cm8,0.002883593868568827,talB,2.0
39234,R-lim,NCM3722_Glc_Cm8,0.0003794202458643193,tap,2.0
39235,R-lim,NCM3722_Glc_Cm8,0.0009864926392472303,tar,2.0
39236,R-lim,NCM3722_Glc_Cm8,7.588404917286387e-05,tatA,2.0
39237,R-lim,NCM3722_Glc_Cm8,0.00030353619669145547,tgt,2.0
39238,R-lim,NCM3722_Glc_Cm8,0.00015176809834572774,thiB,2.0
39239,R-lim,NCM3722_Glc_Cm8,0.0009106085900743664,thiC,2.0
39240,R-lim,NCM3722_Glc_Cm8,7.588404917286387e-05,thiD,2.0
39241,R-lim,NCM3722_Glc_Cm8,0.000531188344210047,thiF,2.0
39242,R-lim,NCM3722_Glc_Cm8,0.0004553042950371832,thiG,2.0
39243,R-lim,NCM3722_Glc_Cm8,0.0003794202458643193,thiI,2.0
39244,R-lim,NCM3722_Glc_Cm8,0.00015176809834572774,thiJ,2.0
39245,R-lim,NCM3722_Glc_Cm8,7.588404917286387e-05,thiM,2.0
39246,R-lim,NCM3722_Glc_Cm8,0.005918955835483381,thrA,2.0
39247,R-lim,NCM3722_Glc_Cm8,0.0002276521475185916,thrB,2.0
39248,R-lim,NCM3722_Glc_Cm8,0.003718318409470329,thrC,2.0
39249,R-lim,NCM3722_Glc_Cm8,0.002200637426013052,thrS,2.0
39250,R-lim,NCM3722_Glc_Cm8,7.588404917286387e-05,thyA,2.0
39251,R-lim,NCM3722_Glc_Cm8,0.009864926392472302,tig,2.0
39252,R-lim,NCM3722_Glc_Cm8,0.0018971012293215966,tktA,2.0
39253,R-lim,NCM3722_Glc_Cm8,7.588404917286387e-05,tmk,2.0
39254,R-lim,NCM3722_Glc_Cm8,0.0006070723933829109,tolB,2.0
39255,R-lim,NCM3722_Glc_Cm8,0.001138260737592958,tolC,2.0
39256,R-lim,NCM3722_Glc_Cm8,7.588404917286387e-05,tolR,2.0
39257,R-lim,NCM3722_Glc_Cm8,7.588404917286387e-05,tonB,2.0
39258,R-lim,NCM3722_Glc_Cm8,7.588404917286387e-05,topA,2.0
39259,R-lim,NCM3722_Glc_Cm8,0.0004553042950371832,tpiA,2.0
39260,R-lim,NCM3722_Glc_Cm8,0.00333889816360601,tpx,2.0
39261,R-lim,NCM3722_Glc_Cm8,0.002731825770223099,traT,2.0
39262,R-lim,NCM3722_Glc_Cm8,7.588404917286387e-05,trmJ,2.0
39263,R-lim,NCM3722_Glc_Cm8,0.000531188344210047,trpA,2.0
39264,R-lim,NCM3722_Glc_Cm8,0.000531188344210047,trpB,2.0
39265,R-lim,NCM3722_Glc_Cm8,0.0002276521475185916,trpC,2.0
39266,R-lim,NCM3722_Glc_Cm8,0.00015176809834572774,trpD,2.0
39267,R-lim,NCM3722_Glc_Cm8,0.00030353619669145547,trpE,2.0
39268,R-lim,NCM3722_Glc_Cm8,0.0006829564425557748,trpS,2.0
39269,R-lim,NCM3722_Glc_Cm8,0.001669449081803005,trxA,2.0
39270,R-lim,NCM3722_Glc_Cm8,0.0012900288359386856,trxB,2.0
39271,R-lim,NCM3722_Glc_Cm8,0.00015176809834572774,trxC,2.0
39272,R-lim,NCM3722_Glc_Cm8,0.003718318409470329,tsf,2.0
39273,R-lim,NCM3722_Glc_Cm8,0.0020488693276673243,tsr,2.0
39274,R-lim,NCM3722_Glc_Cm8,0.001062376688420094,tsx,2.0
39275,R-lim,NCM3722_Glc_Cm8,0.00015176809834572774,ttcA,2.0
39276,R-lim,NCM3722_Glc_Cm8,0.07322810745181363,tufA,2.0
39277,R-lim,NCM3722_Glc_Cm8,0.0025041736227045075,typA,2.0
39278,R-lim,NCM3722_Glc_Cm8,7.588404917286387e-05,tyrA,2.0
39279,R-lim,NCM3722_Glc_Cm8,0.00015176809834572774,tyrB,2.0
39280,R-lim,NCM3722_Glc_Cm8,0.00015176809834572774,tyrR,2.0
39281,R-lim,NCM3722_Glc_Cm8,0.001062376688420094,tyrS,2.0
39282,R-lim,NCM3722_Glc_Cm8,0.0003794202458643193,ubiE,2.0
39283,R-lim,NCM3722_Glc_Cm8,0.0012900288359386856,upp,2.0
39284,R-lim,NCM3722_Glc_Cm8,0.00015176809834572774,usg,2.0
39285,R-lim,NCM3722_Glc_Cm8,0.0003794202458643193,uspA,2.0
39286,R-lim,NCM3722_Glc_Cm8,0.0002276521475185916,uup,2.0
39287,R-lim,NCM3722_Glc_Cm8,7.588404917286387e-05,uvrD,2.0
39288,R-lim,NCM3722_Glc_Cm8,0.00015176809834572774,vacJ,2.0
39289,R-lim,NCM3722_Glc_Cm8,0.0020488693276673243,valS,2.0
39290,R-lim,NCM3722_Glc_Cm8,0.0006070723933829109,wzzB,2.0
39291,R-lim,NCM3722_Glc_Cm8,7.588404917286387e-05,xseB,2.0
39292,R-lim,NCM3722_Glc_Cm8,0.0002276521475185916,xthA,2.0
39293,R-lim,NCM3722_Glc_Cm8,7.588404917286387e-05,yaaA,2.0
39294,R-lim,NCM3722_Glc_Cm8,0.00015176809834572774,yacF,2.0
39295,R-lim,NCM3722_Glc_Cm8,0.0018212171801487327,yaeT,2.0
39296,R-lim,NCM3722_Glc_Cm8,0.0002276521475185916,yagU,2.0
39297,R-lim,NCM3722_Glc_Cm8,0.0002276521475185916,yahA,2.0
39298,R-lim,NCM3722_Glc_Cm8,7.588404917286387e-05,yaiE,2.0
39299,R-lim,NCM3722_Glc_Cm8,0.0004553042950371832,yajC,2.0
39300,R-lim,NCM3722_Glc_Cm8,0.0006070723933829109,yajG,2.0
39301,R-lim,NCM3722_Glc_Cm8,0.001062376688420094,yajQ,2.0
39302,R-lim,NCM3722_Glc_Cm8,0.0004553042950371832,ybaB,2.0
39303,R-lim,NCM3722_Glc_Cm8,7.588404917286387e-05,ybaK,2.0
39304,R-lim,NCM3722_Glc_Cm8,0.0002276521475185916,ybbN,2.0
39305,R-lim,NCM3722_Glc_Cm8,7.588404917286387e-05,ybcJ,2.0
39306,R-lim,NCM3722_Glc_Cm8,0.00015176809834572774,ybdH,2.0
39307,R-lim,NCM3722_Glc_Cm8,7.588404917286387e-05,ybeB,2.0
39308,R-lim,NCM3722_Glc_Cm8,0.0003794202458643193,ybeD,2.0
39309,R-lim,NCM3722_Glc_Cm8,0.00015176809834572774,ybeZ,2.0
39310,R-lim,NCM3722_Glc_Cm8,7.588404917286387e-05,ybfE,2.0
39311,R-lim,NCM3722_Glc_Cm8,7.588404917286387e-05,ybgC,2.0
39312,R-lim,NCM3722_Glc_Cm8,0.0004553042950371832,ybgF,2.0
39313,R-lim,NCM3722_Glc_Cm8,7.588404917286387e-05,ybhA,2.0
39314,R-lim,NCM3722_Glc_Cm8,0.0006070723933829109,ybhC,2.0
39315,R-lim,NCM3722_Glc_Cm8,0.00015176809834572774,ybiB,2.0
39316,R-lim,NCM3722_Glc_Cm8,0.0004553042950371832,ybiC,2.0
39317,R-lim,NCM3722_Glc_Cm8,0.0002276521475185916,ybiS,2.0
39318,R-lim,NCM3722_Glc_Cm8,0.0004553042950371832,ybiT,2.0
39319,R-lim,NCM3722_Glc_Cm8,0.00015176809834572774,ycaO,2.0
39320,R-lim,NCM3722_Glc_Cm8,0.0004553042950371832,ycdY,2.0
39321,R-lim,NCM3722_Glc_Cm8,0.00015176809834572774,yceA,2.0
39322,R-lim,NCM3722_Glc_Cm8,0.000531188344210047,yceD,2.0
39323,R-lim,NCM3722_Glc_Cm8,7.588404917286387e-05,yceH,2.0
39324,R-lim,NCM3722_Glc_Cm8,0.00015176809834572774,ycfM,2.0
39325,R-lim,NCM3722_Glc_Cm8,0.00030353619669145547,ycfP,2.0
39326,R-lim,NCM3722_Glc_Cm8,7.588404917286387e-05,ycgL,2.0
39327,R-lim,NCM3722_Glc_Cm8,0.0002276521475185916,ycgR,2.0
39328,R-lim,NCM3722_Glc_Cm8,7.588404917286387e-05,yciN,2.0
39329,R-lim,NCM3722_Glc_Cm8,0.00015176809834572774,yciO,2.0
39330,R-lim,NCM3722_Glc_Cm8,0.0004553042950371832,yciT,2.0
39331,R-lim,NCM3722_Glc_Cm8,0.0004553042950371832,ydfG,2.0
39332,R-lim,NCM3722_Glc_Cm8,0.0002276521475185916,ydgA,2.0
39333,R-lim,NCM3722_Glc_Cm8,0.0008347245409015025,ydgH,2.0
39334,R-lim,NCM3722_Glc_Cm8,0.00015176809834572774,ydiI,2.0
39335,R-lim,NCM3722_Glc_Cm8,0.0003794202458643193,ydiJ,2.0
39336,R-lim,NCM3722_Glc_Cm8,0.00015176809834572774,ydjA,2.0
